question,answer,source,security classification
,"It 
may
 
be focused on field skills like erecting tents, cooking, and field 
communications",2022-10-24 PLARF Organization.pdf,
,"2132
 
MUCD
: Unknown
 
 
 
 
 
Former MUCD
: 96651
 
Grade: 
 
Unknow
n
 
 
 
 
 
Parent Unit:
 
Unknown",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
241
 
Location
: Taishizhuang Village, Donghuayuan Town, Huailai County, Zhangjiakou, Hebei 
[
;²

]
2133
 
Geo
: 
Unconfirmed, 
possibly 40",2022-10-24 PLARF Organization.pdf,
,"359039, 115",2022-10-24 PLARF Organization.pdf,
,"875084
 
Secondary Garrison
: 
Kangzhuang Town, Yanqing District, Beijing 102101 
[

-…dF
]
2134
 
 
Background
 

 
Research articles attributed to this unit indicate it may have a particular focus on field 
communications in the face of jamming",2022-10-24 PLARF Organization.pdf,
,"2120
 
 
Unit 96591 
[
96591
_çe˚
]
 
No concrete evidence of this unit later than 2008
, although it continues to pop up in a smattering 
of miscellaneous sources",2022-10-24 PLARF Organization.pdf,
,"Given its location in Pulandian, it is 
probably an older MUCD for one 
of the Jinlun Engineering units",2022-10-24 PLARF Organization.pdf,
,"MUCD
: Unknown
 
 
 
 
 
Former MUCD
: 96591
 
Grade: 
Unknown
 
 
 
 
 
Parent Unit:
 
Unknown
 
Location
: Pulandian District, Dalian, Liaoning 
[
^¼
]
2135
 
 
Guazhou, Hami, and Hanggin Silo Fields 
 
Location: 
 

 
Guazhou County
, Gansu [

] (40",2022-10-24 PLARF Organization.pdf,
,"299000, 96",2022-10-24 PLARF Organization.pdf,
,"397000)
c
 

 
Hami, Xinjiang UAR [
˙à
] (43",2022-10-24 PLARF Organization.pdf,
,"35150, 92",2022-10-24 PLARF Organization.pdf,
,"50110)
 

 
Hanggin Banner, Ordos City, Inner Mongolia [

] (40",2022-10-24 PLARF Organization.pdf,
,"113, 
108",2022-10-24 PLARF Organization.pdf,
,"104)
 
In June 2021, researchers from the James Martin Center for Nonprolifer
ation Studies revealed the 
construction of approximately 120 new ICBM silos located in Guazhou County",2022-10-24 PLARF Organization.pdf,
,"This was followed 
four weeks later by the further discovery, by researchers at the 
Federation of American 
Scientists, 
of as many as 110 additional silos 
in the early stages of construction near Hami, Xinjiang",2022-10-24 PLARF Organization.pdf,
,"Finally, 
 
 
c
 
This field has typically been referred to as the Yumen Silo Field in most sources due to its relative proximity to the city o
f Yumen, but is actually 
located in Guazhou County and not Yumen",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
242
 
in August 2021, the China Aerospace Studies Institute revealed a third likely site, which may 
feature as many as 30
-
36 additional silos, in Hanggin Banner, Inner Mongolia",2022-10-24 PLARF Organization.pdf,
,"ci
 
These discoverie
s significantly expanded the number of known PLARF silos, which were 
previously believed to be around 20 in number, representing a more than twelve
-
fold increase",2022-10-24 PLARF Organization.pdf,
,"Little is currently known about these silos, including how many will be filled, what ICBM the
y 
will be filled with (initial evidence suggests a possible new silo
-
based DF
-
41), and whether this 
will be part of a nuclear ""shell game"" strategy",2022-10-24 PLARF Organization.pdf,
,It remains to be seen what these silo fields mean for the PLARF's order of battle,2022-10-24 PLARF Organization.pdf,
,"Assuming a size 
of 6
-
12 
silos per brigade, it is possible that each site could lead to the addition of several new 
brigades, even if only a fraction of the silos are filled",2022-10-24 PLARF Organization.pdf,
,"T
hese brigades would not fit into the PLARF 
force structure as it is currently composed, likely being too 
numerous 
and geographically distant 
to be subordinated to any of the six current operations Bases, which already oversee 6
-
7 brigades 
apiece",2022-10-24 PLARF Organization.pdf,
,"One 
strong 
possibility is that this will lead to the creation of additional Bases, the 
PLARF/PLASAF's first new op
erations Bases in over fifty years",2022-10-24 PLARF Organization.pdf,
,"ci
 
Unless 
otherwise noted, all information comes from:
 

ne 2021, 
https://www",2022-10-24 PLARF Organization.pdf,
,washingtonpost,2022-10-24 PLARF Organization.pdf,
,"com/national
-
security/china
-
nuclear
-
missile
-
silos/2021/06/30/0fa8debc
-
d9c2
-
11eb
-
bb9e
-
70fda8c37057_story",2022-10-24 PLARF Organization.pdf,
,"html
 
; 

uly 2021, 
https://fas",2022-10-24 PLARF Organization.pdf,
,"o
rg/blogs/security/2021/07/china
-
is
-
building
-
a
-
second
-
nuclear
-
missile
-
silo
-
field/
 
; 


Institute, 12 August 2021",2022-10-24 PLARF Organization.pdf,
,https://www,2022-10-24 PLARF Organization.pdf,
,airuniversity,2022-10-24 PLARF Organization.pdf,
,af,2022-10-24 PLARF Organization.pdf,
,"edu/CASI/Display/Article/2729781/pla
-
likely
-
begins
-
construction
-
of
-
an
-
intercontinental
-
ballistic
-
missile
-
silo
-
si/",2022-10-24 PLARF Organization.pdf,
,Certainly! Here is the updated essay with a longer length and an informative tone:,DocxTest.docx,
,The Impact of Technology on Society,DocxTest.docx,
,"In the contemporary world, technology is the cornerstone of change and progress",DocxTest.docx,
,"It has undeniably altered the way we live, work, and interact with one another",DocxTest.docx,
,"The advent of the internet, smartphones, and artificial intelligence has revolutionized communication, healthcare, education, and business",DocxTest.docx,
,Communication Evolution,DocxTest.docx,
,The digital age has seen a transformation in communication,DocxTest.docx,
,"Social media platforms like Facebook, Twitter, and Instagram have made it possible to connect with anyone across the globe instantly",DocxTest.docx,
,This immediacy of communication has fostered international relationships and cultural exchange but has also raised concerns about privacy and the spread of misinformation,DocxTest.docx,
,Healthcare Advancements,DocxTest.docx,
,"In healthcare, technology has enabled significant advancements",DocxTest.docx,
,"Telemedicine allows patients to consult with doctors remotely, making healthcare more accessible",DocxTest.docx,
,"Moreover, wearable technology monitors vital signs in real-time, providing a wealth of data that can predict potential health issues before they become critical",DocxTest.docx,
,Educational Reform,DocxTest.docx,
,Education has been reformed by technology through online learning platforms that offer courses from institutions worldwide,DocxTest.docx,
,This democratization of education has made knowledge more accessible but also poses challenges in ensuring quality and mitigating the digital divide,DocxTest.docx,
,Business Innovation,DocxTest.docx,
,Businesses have leveraged technology to streamline operations and reach global markets,DocxTest.docx,
,E-commerce platforms like Amazon have transformed retail by offering a vast selection of products with the convenience of home delivery,DocxTest.docx,
,"However, this shift has impacted traditional brick-and-mortar stores and raised questions about employment in the retail sector",DocxTest.docx,
,Conclusion,DocxTest.docx,
,"As we navigate this technological landscape, it is crucial to consider both its benefits and its potential drawbacks",DocxTest.docx,
,"By doing so, we can harness technology to improve lives while being mindful of its impact on society",DocxTest.docx,
,I hope this revised essay meets your requirements for length and tone,DocxTest.docx,
,"Certainly! Here is the updated essay with a longer length and an informative tone:

The Impact of Technology on Society

In the contemporary world, technology is the cornerstone of change and progress",TestText.txt,
,"It has undeniably altered the way we live, work, and interact with one another",TestText.txt,
,"The advent of the internet, smartphones, and artificial intelligence has revolutionized communication, healthcare, education, and business",TestText.txt,
,"Communication Evolution

The digital age has seen a transformation in communication",TestText.txt,
,"Social media platforms like Facebook, Twitter, and Instagram have made it possible to connect with anyone across the globe instantly",TestText.txt,
,This immediacy of communication has fostered international relationships and cultural exchange but has also raised concerns about privacy and the spread of misinformation,TestText.txt,
,"Healthcare Advancements

In healthcare, technology has enabled significant advancements",TestText.txt,
,"Telemedicine allows patients to consult with doctors remotely, making healthcare more accessible",TestText.txt,
,"Moreover, wearable technology monitors vital signs in real-time, providing a wealth of data that can predict potential health issues before they become critical",TestText.txt,
,"Educational Reform

Education has been reformed by technology through online learning platforms that offer courses from institutions worldwide",TestText.txt,
,This democratization of education has made knowledge more accessible but also poses challenges in ensuring quality and mitigating the digital divide,TestText.txt,
,"Business Innovation

Businesses have leveraged technology to streamline operations and reach global markets",TestText.txt,
,E-commerce platforms like Amazon have transformed retail by offering a vast selection of products with the convenience of home delivery,TestText.txt,
,"However, this shift has impacted traditional brick-and-mortar stores and raised questions about employment in the retail sector",TestText.txt,
,"Conclusion

As we navigate this technological landscape, it is crucial to consider both its benefits and its potential drawbacks",TestText.txt,
,"By doing so, we can harness technology to improve lives while being mindful of its impact on society",TestText.txt,
,I hope this revised essay meets your requirements for length and tone,TestText.txt,
,"C
HINESE 
N
UCLEAR 
C
OMMAND
,
 
C
ONTROL
,
 
AND 
C
OMMUNICATIONS
 
 
 
Prepared by
 
BluePath Labs
 
 
Peter Wood, Alex Stone
,
 
and 
Thomas Corbett
 
March
 
2024",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Printed in the United States of America
 
by the China Aerospace Studies Institute
 
 
To request additional copies, please direct inquiries to 
 
Director, China Aerospace Studies Institute, 
 
Air University, 55 Lemay Plaza, Montgomery, AL 36112
 
 
All photos licensed under the Creative Commons Attribution
-
Share Alike 4",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"0 International 
license, or under the Fair Use Doctrine under Section 107 of the Copyright Act for nonprofit 
educational and noncommercial use",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"All other graphics created by or for China Aerospace Studies Institute
 
Cover 
Image: Satellite Vehicles and Troposcatter Communication Vehicles support a DF
-
31 
Exercise
 
Image Source: 

Force
 
conducts actual combat training under severe cold conditions
 



], 
PLA Daily
, 20 February 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,mod,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/power/2020
-
02/20/content_4860792",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm
 
 
E
-
mail: Director@CASI
-
Research",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"ORG
 
Web: 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,airuniversity,2024-03-11 Chinese Nuclear Command and Control.pdf,
,af,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"mil/CASI
 
 
https://twitter",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/CASI_Research
  
@CASI_Research
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,facebook,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/CASI,2024-03-11 Chinese Nuclear Command and Control.pdf,
,Research,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Org
 
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,linkedin,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/company/11049011
 
 
 
Disclaimer
 
The views expressed in this academic research paper are those of the authors and do not 
necessarily reflect the official policy or position of the U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Government or the Department of
 
Defense",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"In accordance with Air Force Instruction 51
-
303, Intellectual Property, Patents,
 
Patent Related Matters, Trademarks and Copyrights; this work is the property of the 
U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,Government,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Limited Print and Electronic Distribution Rights
 
Reproduction and printing is subject to the Copyright Act of 1976 and applicable treaties of the 
United States",2024-03-11 Chinese Nuclear Command and Control.pdf,
,This document and trademark(s) contained herein are protected by law,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"This 
publication is provided for noncommercial use only",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Unauthorized pos
ting of this publication 
online is prohibited",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Permission is given to duplicate this document for personal, academic, or 
governmental use only, as long as it is unaltered and complete however, it is requested that 
reproductions credit the author and China 
Aerospace Studies Institute (CASI)",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Permission is 
required from the China Aerospace Studies Institute to reproduce, or reuse in another form, any 
of its research documents for commercial use",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"For information on reprint and linking 
permissions, please conta
ct the China Aerospace Studies Institute",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Cleared for Public Release, Distribution unlimited",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
 
CASI's mission is to advance understanding of the capabilities, development, operating 
concepts, strategy, doctrine, personnel, organization, and limitations of China's aerospace forces, 
which include: the PLA Air Force (PLAAF); PLA Naval Aviation (PLAN Av
iation); PLA Rocket 
Force (PLARF); PLA Army (PLAA) Aviation; the PLA Strategic Support Force (PLASSF), 
primarily space and cyber; and the civilian and commercial infrastructure that supports the above",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
supports
 
the
 
Secretary,
 
Chief
 
of
 
Staff
 
of
 
the
 
Air
 
Force,
 
the
 
Chief
 
of
 
Space
 
O
perations,
 
and
 
other
 
senior
 
Air
 
and
 
Space
 
leaders",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
provides
 
expert
 
research
 
and
 
analysis
 
supporting
 
decision
 
and
 
policy
 
makers
 
in
 
the
 
Department
 
of
 
Defense
 
and
 
across
 
the
 
U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,government,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
can
 
support
 
the
 
full
 
range
 
of
 
units
 
and
 
organizations
 
across
 
the
 
USAF,
 
USSF,
 
and
 
the
 
DoD",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
accomplishes
 
its
 
mission
 
through
 
conducting
 
the
 
following
 
activities:
 
 
 

 
CASI primarily conducts open
-
source native
-
language research supporting its five main topic 
areas",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
conducts
 
conferences,
 
workshops,
 
roundtables,
 
subject
 
matter
 
expert
 
panels,
 
and
 
senior
 
leader
 
discussions
 
to
 
further
 
its
 
mission",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
personnel
 
attend
 
such
 
events,
 
government,
 
academic,
 
and
 
public,
 
in
 
support
 
of
 
its
 
research
 
and
 
outreach
 
efforts",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
publishes
 
research
 
findings
 
and
 
papers,
 
journal
 
articles,
 
monographs,
 
and
 
edited
 
volumes
 
for
 
both
 
public
 
and
 
government
-
only
 
distribution
 
as
 
appropriate",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
establishes
 
and
 
maintains
 
institutional
 
relationships
 
with
 
organizations
 
and
 
institutions
 
in
 
the
 
PLA,
 
the
 
PRC
 
writ
 
large,
 
and
 
with
 
partners
 
and
 
allies
 
involved
 
in
 
the
 
region",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
maintains
 
the
 
ability
 
to
 
support
 
senior
 
leaders
 
and
 
policy
 
decision
 
makers
 
across
 
the
 
full
 
spectrum
 
of
 
topics
 
and
 
projects
 
at
 
all
 
levels,
 
related
 
to
 
Chinese
 
aerospace",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"CASI
 
supports
 
the
 
U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Defense
 
Department
 
and
 
the
 
China
 
research
 
community
 
writ
-
large
 
by
 
providing
 
high
 
quality,
 
unclassified
 
research
 
on
 
Chinese
 
aerospace
 
developments
 
in
 
the
 
context
 
of
 
U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"strategic
 
imperatives
 
in
 
the
 
Asia
-
Pacific
 
region",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Primarily
 
focused
 
on
 

 
Military
 
Air,
 
Space,
 
and
 
Missile
 
Forces,
 
CASI
 
capitalizes
 
on
 
publicly
 
available
 
native
 
language
 
resources
 
to
 
gain
 
insights
 
as
 
to
 
how
 
the
 
Chinese
 
speak
 
to
 
and
 
among
 
one
 
another
 
on
 
these
 
topics",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"A
CKNOWLEDGMENTS 
 
The authors would like to thank 
JJ Long
 
and 
Ma Xiu
 
of BluePath Labs 
for their comments and 
edits",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Any remaining inaccuracies or oversights are 

 
own",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"A
BBREVIATIONS
 
 
ALBM
 
 
 
Air
-
launched ballistic missile
 
AR
 
Autonomous Region
 
BMD
 
Ballistic Missile Defense
 
C2
 
Command and control
 
C3I
 
Command, Control, 
Communications and Intelligence
 
C4ISR
 
Command, Control, 
Communications, Computers, 
Intelligence, Surveillance, and 
Reconnaissance
 
CAE
 
Chinese Academy of Engineering 
 
CAS
 
China Academy of Sciences
 
CCP
 
Chinese Communist Party 
 
CETC
 
China Electronics Technology 
Company
 
CMC
 
Central Military Commission
 
CNSA
 
China National Space 
Administration
 
COMINT
 
Communications 
intelligence
 
D
F
 
Dongfeng (missile series)
 
EDD
 
Equipment Development 
Department 
 
ELINT
 
Electronic Intelligence
 
EW
 
Early Warning
 
FYP
 
Five Year Plans
 
GAD
 
General Armament Department
 
H
F
 
High frequency
 
ICBM
 
Intercontinental 
B
allistic 
M
issile
 
ISR
 
Intelligence, Surveillance, and 
Reconnaissance
 
JIDS 
 
Joint Integrated Data Link 
 
JOCC
 
Joint Operations Control Center
 
JSLC 
 
Jiuquan Satellite Launch Center 
 
 
 
 
 
L
OW
 
 
 
Launch on warning 
 
LPAR
 
Large Phased
-
Array Radar
 
O
PFOR
 
Opposition force
 
MCF
 
Military
-
Civilian Fusion
 
MOST
 
Ministry of Science and 
Technology
 
MUCD
 
Military Unit Cover Designation
 
N
C3
 
Nuclear command, control and 
communications
 
NDU
 
National Defense University 
 
NFU
 
No
-
First
-
Use
 
PLA
 

 
PLAAF
 

Force
 
PLAN
 

 
P
LARF
 

Force
 
PRC
 

 
PSC
 
Politburo Standing Committee
 
SAF
 
Second Artillery Force
 
S
AM
 
Surface
-
to
-
air missile
 
SIGINT
 
Signals intelligence
 
SLBM
 
submarine
-
launched ballistic 
missiles
 
SSBN
 
nuclear
-
powered ballistic missile 
submarines
 
SSA
 
Space Situation
al Awareness
 
SSF
 
Strategic Support Force
 
TSLC 
 
Taiyuan Satellite Launch Center 
 
V
HF
 
Very high frequency
 
VLBI 
 
Very Long Baseline Interferometry
 
U
HF
 
Ultra high 
frequency
 
XSCC 
 

 
XSLC 
 
Xichang Satellite Launch Center",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
1
 
T
ABLE OF 
C
ONTENTS
 
Key Findings",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"3
 
Introduction",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"4
 
Section 1: Forces, Procedures
 
and Processes",2024-03-11 Chinese Nuclear Command and Control.pdf,
,9,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"9
 
PLA Rocket Force",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"9
 
Mobile Forces",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"12
 
Silos and Roll
-
out Missiles",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"12
 
PLARF Training for Nuclear Scenarios",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"13
 
PLA Navy Nuclear Ballistic Missile Submarine Force",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"14
 
PLA Air Force Nuclear Component",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"17
 
1",2024-03-11 Chinese Nuclear Command and Control.pdf,
,2 Posture,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"18
 
1",2024-03-11 Chinese Nuclear Command and Control.pdf,
,3 Second Artillery/ PLARF Campaign Command Arrangement,2024-03-11 Chinese Nuclear Command and Control.pdf,
,20,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"20
 
Command Arrangement for Nuclear Counterstrike Campaigns",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"23
 
Nuclear
-
Conventional Co
-
mingling",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"26
 
Section 2: Supporting Organizations and Facilities",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"30
 
2",2024-03-11 Chinese Nuclear Command and Control.pdf,
,1 Supporting Organizations:,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"30
 
PLA Rocket Force Communications Regiments",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"30
 
2",2024-03-11 Chinese Nuclear Command and Control.pdf,
,2 Facilities,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"31
 
Historical Examples",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"32
 
Considerations for Modern Underground Facilities",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"33
 
Construction Considerations",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"34
 
Survivability",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"36
 
CMC Joint Operations Command Center",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"38
 
Alternate National Command Posts",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"39
 
Theater Command Joint Operations Command Centers/Posts",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"39
 
Mobile and Airborne Command Posts",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"40
 
Section 3: Equipment and Systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,43,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
2
 
3",2024-03-11 Chinese Nuclear Command and Control.pdf,
,1 PLARF Command and Control Information Systems,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"43
 
3",2024-03-11 Chinese Nuclear Command and Control.pdf,
,2 Early Warning Systems,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"49
 
Strategic Early Warning Radars",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"50
 
Current Strategic Early Warning Network",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"52
 
Large Phased
-
Array Radars (LPAR)",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"53
 
Over
-
the
-
Horizon Radars",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"54
 
Counter
-
Very
-
Low
-
Observable Radars and Aerostats",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"57
 
Satellite Early Warning Systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"57
 
Naval Observation Force",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"58
 
3",2024-03-11 Chinese Nuclear Command and Control.pdf,
,3 Communications Systems,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"59
 
Overview",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"59
 
Current Situation",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"60
 
Fiber
-
optic Cable Network",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"61
 
Microwave Communications",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"62
 
Troposcatter Systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"63
 
Satellite Communication Systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"64
 
Meteor Burst Communications",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"67
 
Low
-
Frequency Communications",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"67
 
Developers of Chinese C2 Systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,69,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"71
 
Ballistic Missile Defenses",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"72
 
Endnotes",2024-03-11 Chinese Nuclear Command and Control.pdf,
,74,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
3
 
K
EY 
F
INDINGS
 
The 

PLARF
)
 
a

Capabilities 
Have Grown Considerably 
i
n 
t
he Past 15 Years 
 
Originally, the PLARF was constructed as",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"H
owever
,
 
that role has expanded dramatically in 
recent
 
decades to include 
conventional missile
 
launch
 
and nuclear co
-
mingling",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"The PLARF has also increased in size
, with
 
the
 
number of
 
launch 
brigades 
increasing 
from 22 to 
41
 
since 2005",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"In 
2021, 
China
 
beg
an
 
construction of at least three 
large 
ICBM silo fields
,
 
which will increase the number of silos under 

command",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Further, the PLA has diversified its delivery systems for nuclear deterrence",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"These systems now 
include mobile launch options, silo
-
based missiles, submarine
-
launched ballistic missiles
, and 
possibly
 
air
-
launched nuclear ballistic missiles",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Although 
t
he PLARF Will Contribute 
t
o Conventional Campaigns, Nuclear Authority Rests 
w
ith 
t
he Central Military Commission
 
The PLARF follows a 

creates 
two 
differing lines of command",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Regarding
 
conventional campaign
s, the PLARF
 
is being
 
integrated
 
into",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"In these situations, commands would pass from the
 
Central Military 
Commission
 
(
CMC
)
 
to 
the 
Joint Campaign Command and then down to the 
relevant conventional PLARF elements",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"However, in a nuclear campaign, 
command would most 
likely
 
flow from the CMC 
directly 
to the nuclear launch units, bypassing Joint Campaign 
Command and 
ensur
ing
 
swift 
launch capabilities",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Communications 
a
nd Command Decisions 
a
re Disseminated Through 
a 
Series 
o
f Command 
Posts
 
The facilities involved in 
nuclear command and control typically revolve around a 
number of 
command posts that pass communications down the chain of command",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"At the top is the Joint 
Operations Command Center in Beijing, with theater
-
level
 
and service command posts below",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"However, as mentioned above, in a nuclear scenario
,
 
the 
CMC 
will 
presumably 
bypass
 
joint and 
theater commands
, pass
ing 
commands 
directly
 
to
 
launch units",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"To improve survivability, 
command posts are typically 
located 
in either hardened underground facilities, road
-
mobile 
command 
posts, or airborne 
command posts",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"China 
i
s Fielding 
a
n Increasingly Capable Layered Network 
o
f Sensors
 
To identify nuclear threats from a variety of vectors
, China is developing 
sophisticated 
strategic early warning systems",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"These include over
-
the
-
horizon radars, counter
-
lower
-
observable 
radars, and satellite early warning systems
, as well as radar systems designed 
to detect
 
low
-
flying 
cruise missiles",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"The information gathered by these systems is most 
likely to be 
collected
, 
analyzed, 
and disseminated at 
joint theater command post
s",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
4
 
I
NTRODUCTION
 
A Note on Terminology:
 
In 2016 the Second Artillery Force
 
(SAF)
 
was reorganized in
to
 
the PLA 
Rocket Force
 
(PLARF)",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Throughout this report 
the authors
 
use both terms depending on the date 
of the sources used",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"In particular, most 
authoritative
 
sources on Chinese nuclear operations 
predate the reorganization
,
 
so 

Secord Artillery

 
or 
SAF is used when translating materials or 
discussing specifics from these sources",2024-03-11 Chinese Nuclear Command and Control.pdf,
